"year","census_tract","n_houses"
2010,36119005701,3127
2011,36119005701,3143
2012,36119005701,3104
2013,36119005701,3062
2014,36119005701,3049
2015,36119005701,2985
2016,36119005701,3015
2017,36119005701,3043
2018,36119005701,2991
2019,36119005701,3050
