"year","census_tract","n_houses"
2010,36087013003,980
2011,36087013003,1069
2012,36087013003,1087
2013,36087013003,1109
2014,36087013003,1115
2015,36087013003,1127
2016,36087013003,1126
2017,36087013003,1131
2018,36087013003,1110
2019,36087013003,1083
2020,36087013003,1165
