"year","census_tract","n_houses"
2010,9009142700,2554
2011,9009142700,2699
2012,9009142700,2720
2013,9009142700,2792
2014,9009142700,2828
2015,9009142700,2779
2016,9009142700,2782
2017,9009142700,2745
2018,9009142700,2728
2019,9009142700,2703
2020,9009142700,2899
