"year","census_tract","n_houses"
2010,36047990100,0
2011,36047990100,0
2012,36047990100,0
2013,36047990100,0
2014,36047990100,0
2015,36047990100,0
2016,36047990100,0
2017,36047990100,0
2018,36047990100,0
2019,36047990100,0
2020,36047990100,0
