"year","census_tract","n_houses"
2010,44009051000,2354
2011,44009051000,2289
2012,44009051000,2326
2013,44009051000,2324
2014,44009051000,2391
2015,44009051000,2391
2016,44009051000,2404
2017,44009051000,2406
2018,44009051000,2437
2019,44009051000,2440
2020,44009051000,2533
