"year","census_tract","n_houses"
2010,36027070101,1729
2011,36027070101,1840
2012,36027070101,1865
2013,36027070101,1849
2014,36027070101,1881
2015,36027070101,1792
2016,36027070101,1729
2017,36027070101,1753
2018,36027070101,1797
2019,36027070101,1801
2020,36027070101,1786
