"year","census_tract","n_houses"
2010,36085000700,2511
2011,36085000700,2564
2012,36085000700,2475
2013,36085000700,2445
2014,36085000700,2473
2015,36085000700,2389
2016,36085000700,2388
2017,36085000700,2503
2018,36085000700,2472
2019,36085000700,2443
2020,36085000700,2260
