"year","census_tract","n_houses"
2010,34025800601,1935
2011,34025800601,2004
2012,34025800601,1998
2013,34025800601,2003
2014,34025800601,1984
2015,34025800601,1977
2016,34025800601,1954
2017,34025800601,1939
2018,34025800601,1996
2019,34025800601,2014
2020,34025800601,1962
