"year","census_tract","n_houses"
2010,36119984000,0
2011,36119984000,10
2012,36119984000,3
2013,36119984000,46
2014,36119984000,83
2015,36119984000,95
2016,36119984000,113
2017,36119984000,133
2018,36119984000,124
2019,36119984000,107
2020,36119984000,184
