"year","census_tract","n_houses"
2010,36047016800,703
2011,36047016800,706
2012,36047016800,723
2013,36047016800,726
2014,36047016800,747
2015,36047016800,749
2016,36047016800,768
2017,36047016800,775
2018,36047016800,767
2019,36047016800,785
2020,36047016800,805
