"year","census_tract","n_houses"
2010,36087010701,1297
2011,36087010701,1336
2012,36087010701,1347
2013,36087010701,1375
2014,36087010701,1347
2015,36087010701,1338
2016,36087010701,1363
2017,36087010701,1361
2018,36087010701,1306
2019,36087010701,1370
2020,36087010701,1367
