"year","census_tract","n_houses"
2010,36005031900,9
2011,36005031900,9
2012,36005031900,9
2013,36005031900,0
2014,36005031900,0
2015,36005031900,0
2016,36005031900,0
2017,36005031900,0
2018,36005031900,0
2019,36005031900,0
2020,36005031900,0
