"year","census_tract","n_houses"
2010,9001080500,1486
2011,9001080500,1498
2012,9001080500,1523
2013,9001080500,1557
2014,9001080500,1545
2015,9001080500,1578
2016,9001080500,1556
2017,9001080500,1519
2018,9001080500,1514
2019,9001080500,1456
2020,9001080500,1559
