"year","census_tract","n_houses"
2010,9001022400,909
2011,9001022400,903
2012,9001022400,876
2013,9001022400,872
2014,9001022400,887
2015,9001022400,895
2016,9001022400,879
2017,9001022400,918
2018,9001022400,908
2019,9001022400,888
2020,9001022400,869
