"year","census_tract","n_houses"
2010,9001050400,997
2011,9001050400,974
2012,9001050400,959
2013,9001050400,987
2014,9001050400,1045
2015,9001050400,1096
2016,9001050400,1145
2017,9001050400,1193
2018,9001050400,1127
2019,9001050400,1131
2020,9001050400,1134
