"year","census_tract","n_houses"
2010,36103169901,2675
2011,36103169901,2694
2012,36103169901,2695
2013,36103169901,2660
2014,36103169901,2540
2015,36103169901,2579
2016,36103169901,2674
2017,36103169901,2798
2018,36103169901,2869
2019,36103169901,2854
