"year","census_tract","n_houses"
2010,36059517901,1615
2011,36059517901,1692
2012,36059517901,1743
2013,36059517901,1723
2014,36059517901,1744
2015,36059517901,1721
2016,36059517901,1736
2017,36059517901,1742
2018,36059517901,1755
2019,36059517901,1812
2020,36059517901,1825
