"year","census_tract","n_houses"
2010,36027140801,1066
2011,36027140801,1062
2012,36027140801,1075
2013,36027140801,1075
2014,36027140801,1069
2015,36027140801,1049
2016,36027140801,1054
2017,36027140801,1057
2018,36027140801,1054
2019,36027140801,1056
2020,36027140801,1146
