"year","census_tract","n_houses"
2010,36027070401,1158
2011,36027070401,1172
2012,36027070401,1183
2013,36027070401,1218
2014,36027070401,1219
2015,36027070401,1177
2016,36027070401,1218
2017,36027070401,1189
2018,36027070401,1214
2019,36027070401,1213
2020,36027070401,1222
