"year","census_tract","n_houses"
2010,36087013100,3144
2011,36087013100,3493
2012,36087013100,3317
2013,36087013100,3196
2014,36087013100,3366
2015,36087013100,3140
2016,36087013100,3210
2017,36087013100,3287
2018,36087013100,3375
2019,36087013100,3245
