"year","census_tract","n_houses"
2010,36005051600,2039
2011,36005051600,2104
2012,36005051600,2101
2013,36005051600,2150
2014,36005051600,2216
2015,36005051600,2136
2016,36005051600,2106
2017,36005051600,2059
2018,36005051600,2041
2019,36005051600,2095
