"year","census_tract","n_houses"
2010,36119011700,1007
2011,36119011700,1073
2012,36119011700,1049
2013,36119011700,1031
2014,36119011700,1101
2015,36119011700,1109
2016,36119011700,1118
2017,36119011700,1155
2018,36119011700,1132
2019,36119011700,1176
2020,36119011700,1294
