"year","census_tract","n_houses"
2010,36119005600,0
2011,36119005600,0
2012,36119005600,0
2013,36119005600,0
2014,36119005600,0
2015,36119005600,0
2016,36119005600,0
2017,36119005600,0
2018,36119005600,0
2019,36119005600,0
2020,36119005600,0
