"year","census_tract","n_houses"
2010,36059517801,1403
2011,36059517801,1423
2012,36059517801,1420
2013,36059517801,1423
2014,36059517801,1431
2015,36059517801,1433
2016,36059517801,1409
2017,36059517801,1452
2018,36059517801,1460
2019,36059517801,1484
2020,36059517801,1471
