"year","census_tract","n_houses"
2010,36119000702,2315
2011,36119000702,2336
2012,36119000702,2381
2013,36119000702,2433
2014,36119000702,2520
2015,36119000702,2577
2016,36119000702,2541
2017,36119000702,2514
2018,36119000702,2442
2019,36119000702,2548
2020,36119000702,2491
