"year","census_tract","n_houses"
2010,36061012900,3168
2011,36061012900,3372
2012,36061012900,3582
2013,36061012900,3621
2014,36061012900,3601
2015,36061012900,3921
2016,36061012900,4303
2017,36061012900,4742
2018,36061012900,5270
2019,36061012900,6031
