"year","census_tract","n_houses"
2010,36061003900,2707
2011,36061003900,2824
2012,36061003900,2905
2013,36061003900,3059
2014,36061003900,3119
2015,36061003900,3159
2016,36061003900,3157
2017,36061003900,3218
2018,36061003900,3265
2019,36061003900,3419
2020,36061003900,3744
