"year","census_tract","n_houses"
2010,36047005601,1429
2011,36047005601,1437
2012,36047005601,1458
2013,36047005601,1482
2014,36047005601,1541
2015,36047005601,1532
2016,36047005601,1528
2017,36047005601,1540
2018,36047005601,1536
2019,36047005601,1489
2020,36047005601,1413
