"year","census_tract","n_houses"
2010,36103180300,2998
2011,36103180300,3037
2012,36103180300,2985
2013,36103180300,2857
2014,36103180300,2929
2015,36103180300,2901
2016,36103180300,3019
2017,36103180300,3228
2018,36103180300,3268
2019,36103180300,3401
2020,36103180300,3483
