"year","census_tract","n_houses"
2010,36111950100,2405
2011,36111950100,2387
2012,36111950100,2415
2013,36111950100,2362
2014,36111950100,2330
2015,36111950100,2284
2016,36111950100,2245
2017,36111950100,2305
2018,36111950100,2389
2019,36111950100,2474
2020,36111950100,2535
