"year","census_tract","n_houses"
2010,36111951700,2293
2011,36111951700,2423
2012,36111951700,2366
2013,36111951700,2318
2014,36111951700,2323
2015,36111951700,2324
2016,36111951700,2245
2017,36111951700,2279
2018,36111951700,2290
2019,36111951700,2222
2020,36111951700,2208
