"year","census_tract","n_houses"
2010,36087011000,782
2011,36087011000,782
2012,36087011000,780
2013,36087011000,791
2014,36087011000,793
2015,36087011000,796
2016,36087011000,792
2017,36087011000,816
2018,36087011000,814
2019,36087011000,819
2020,36087011000,805
