"year","census_tract","n_houses"
2010,34025800500,1584
2011,34025800500,1622
2012,34025800500,1633
2013,34025800500,1628
2014,34025800500,1614
2015,34025800500,1611
2016,34025800500,1592
2017,34025800500,1584
2018,34025800500,1579
2019,34025800500,1617
2020,34025800500,1509
