"year","census_tract","n_houses"
2010,34023008001,2568
2011,34023008001,2590
2012,34023008001,2654
2013,34023008001,2706
2014,34023008001,2736
2015,34023008001,2715
2016,34023008001,2681
2017,34023008001,2685
2018,34023008001,2747
2019,34023008001,2627
2020,34023008001,2761
