"year","census_tract","n_houses"
2010,36085015603,1657
2011,36085015603,1702
2012,36085015603,1771
2013,36085015603,1830
2014,36085015603,1805
2015,36085015603,1788
2016,36085015603,1785
2017,36085015603,1781
2018,36085015603,1800
2019,36085015603,1829
2020,36085015603,1754
