"year","census_tract","n_houses"
2010,36061009900,999
2011,36061009900,1555
2012,36061009900,1989
2013,36061009900,2438
2014,36061009900,2808
2015,36061009900,3386
2016,36061009900,3664
2017,36061009900,3810
2018,36061009900,3846
2019,36061009900,3956
