"year","census_tract","n_houses"
2010,36119013800,1240
2011,36119013800,1204
2012,36119013800,1236
2013,36119013800,1175
2014,36119013800,1216
2015,36119013800,1189
2016,36119013800,1270
2017,36119013800,1227
2018,36119013800,1243
2019,36119013800,1210
2020,36119013800,1238
