"year","census_tract","n_houses"
2010,36103169902,2656
2011,36103169902,2838
2012,36103169902,2942
2013,36103169902,2963
2014,36103169902,3027
2015,36103169902,3154
2016,36103169902,3210
2017,36103169902,3250
2018,36103169902,3313
2019,36103169902,3258
