"year","census_tract","n_houses"
2010,9007680100,3422
2011,9007680100,3631
2012,9007680100,3736
2013,9007680100,3621
2014,9007680100,3542
2015,9007680100,3641
2016,9007680100,3733
2017,9007680100,3861
2018,9007680100,4214
2019,9007680100,4365
