"year","census_tract","n_houses"
2010,36085002100,1431
2011,36085002100,1452
2012,36085002100,1559
2013,36085002100,1627
2014,36085002100,1644
2015,36085002100,1579
2016,36085002100,1688
2017,36085002100,1741
2018,36085002100,1706
2019,36085002100,2048
2020,36085002100,2233
