"year","census_tract","n_houses"
2010,36047061600,570
2011,36047061600,589
2012,36047061600,587
2013,36047061600,591
2014,36047061600,605
2015,36047061600,580
2016,36047061600,568
2017,36047061600,584
2018,36047061600,543
2019,36047061600,527
2020,36047061600,550
