"year","census_tract","n_houses"
2010,9009180100,3227
2011,9009180100,3270
2012,9009180100,3220
2013,9009180100,3360
2014,9009180100,3258
2015,9009180100,3228
2016,9009180100,3195
2017,9009180100,3237
2018,9009180100,3149
2019,9009180100,3164
