"year","census_tract","n_houses"
2010,36061019500,3775
2011,36061019500,3785
2012,36061019500,3757
2013,36061019500,3740
2014,36061019500,3832
2015,36061019500,3783
2016,36061019500,3833
2017,36061019500,3779
2018,36061019500,3715
2019,36061019500,3757
2020,36061019500,3752
