"year","census_tract","n_houses"
2010,36085000600,1376
2011,36085000600,1386
2012,36085000600,1378
2013,36085000600,1352
2014,36085000600,1330
2015,36085000600,1312
2016,36085000600,1298
2017,36085000600,1309
2018,36085000600,1314
2019,36085000600,1317
2020,36085000600,1483
