"year","census_tract","n_houses"
2010,9001022100,2649
2011,9001022100,2608
2012,9001022100,2578
2013,9001022100,2673
2014,9001022100,2722
2015,9001022100,2832
2016,9001022100,3002
2017,9001022100,3170
2018,9001022100,2745
2019,9001022100,2751
