"year","census_tract","n_houses"
2010,36103170002,2971
2011,36103170002,3004
2012,36103170002,2956
2013,36103170002,2955
2014,36103170002,2951
2015,36103170002,2928
2016,36103170002,2922
2017,36103170002,2884
2018,36103170002,2985
2019,36103170002,3068
