"year","census_tract","n_houses"
2010,36087013200,1128
2011,36087013200,1154
2012,36087013200,1281
2013,36087013200,1399
2014,36087013200,1440
2015,36087013200,1415
2016,36087013200,1510
2017,36087013200,1418
2018,36087013200,1312
2019,36087013200,1327
2020,36087013200,1431
