"year","census_tract","n_houses"
2010,36119013201,1248
2011,36119013201,1363
2012,36119013201,1342
2013,36119013201,1333
2014,36119013201,1277
2015,36119013201,1275
2016,36119013201,1308
2017,36119013201,1286
2018,36119013201,1320
2019,36119013201,1353
2020,36119013201,1338
