"year","census_tract","n_houses"
2010,36001013602,1917
2011,36001013602,2046
2012,36001013602,2011
2013,36001013602,2205
2014,36001013602,2272
2015,36001013602,2193
2016,36001013602,2064
2017,36001013602,2112
2018,36001013602,2097
2019,36001013602,2160
2020,36001013602,1790
