"year","census_tract","n_houses"
2010,36047061002,2052
2011,36047061002,2141
2012,36047061002,2170
2013,36047061002,2193
2014,36047061002,2242
2015,36047061002,2268
2016,36047061002,2267
2017,36047061002,2312
2018,36047061002,2283
2019,36047061002,2551
2020,36047061002,2612
