"year","census_tract","n_houses"
2010,9009184600,1232
2011,9009184600,1266
2012,9009184600,1266
2013,9009184600,1328
2014,9009184600,1404
2015,9009184600,1396
2016,9009184600,1383
2017,9009184600,1378
2018,9009184600,1356
2019,9009184600,1348
2020,9009184600,1391
