"year","census_tract","n_houses"
2010,36083051500,1452
2011,36083051500,1342
2012,36083051500,1291
2013,36083051500,1244
2014,36083051500,1251
2015,36083051500,1379
2016,36083051500,1372
2017,36083051500,1377
2018,36083051500,1345
2019,36083051500,1430
2020,36083051500,1463
