"year","census_tract","n_houses"
2010,9009154500,2124
2011,9009154500,2099
2012,9009154500,2167
2013,9009154500,2001
2014,9009154500,1944
2015,9009154500,1934
2016,9009154500,1916
2017,9009154500,1924
2018,9009154500,1930
2019,9009154500,1999
2020,9009154500,1979
