"year","census_tract","n_houses"
2010,36059517400,2036
2011,36059517400,1919
2012,36059517400,2013
2013,36059517400,1976
2014,36059517400,1992
2015,36059517400,1977
2016,36059517400,1958
2017,36059517400,2003
2018,36059517400,2012
2019,36059517400,2030
2020,36059517400,2033
