"year","census_tract","n_houses"
2010,36103169703,1232
2011,36103169703,1249
2012,36103169703,1238
2013,36103169703,1227
2014,36103169703,1180
2015,36103169703,1188
2016,36103169703,1187
2017,36103169703,1217
2018,36103169703,1238
2019,36103169703,1268
2020,36103169703,1171
