"year","census_tract","n_houses"
2010,36085029102,966
2011,36085029102,945
2012,36085029102,908
2013,36085029102,962
2014,36085029102,1043
2015,36085029102,1046
2016,36085029102,1054
2017,36085029102,1065
2018,36085029102,1090
2019,36085029102,1091
2020,36085029102,1050
