"year","census_tract","n_houses"
2010,36083052404,3048
2011,36083052404,3019
2012,36083052404,3006
2013,36083052404,3051
2014,36083052404,2998
2015,36083052404,2975
2016,36083052404,3056
2017,36083052404,3088
2018,36083052404,3186
2019,36083052404,3194
