"year","census_tract","n_houses"
2010,36059517902,1308
2011,36059517902,1307
2012,36059517902,1378
2013,36059517902,1346
2014,36059517902,1357
2015,36059517902,1339
2016,36059517902,1365
2017,36059517902,1339
2018,36059517902,1349
2019,36059517902,1375
2020,36059517902,1368
