"year","census_tract","n_houses"
2010,44009051102,2141
2011,44009051102,2138
2012,44009051102,2159
2013,44009051102,2228
2014,44009051102,2172
2015,44009051102,2192
2016,44009051102,2295
2017,44009051102,2330
2018,44009051102,2323
2019,44009051102,2349
2020,44009051102,2130
