"year","census_tract","n_houses"
2010,9011702600,652
2011,9011702600,599
2012,9011702600,580
2013,9011702600,586
2014,9011702600,565
2015,9011702600,574
2016,9011702600,575
2017,9011702600,570
2018,9011702600,567
2019,9011702600,574
2020,9011702600,574
