"year","census_tract","n_houses"
2010,34003019202,738
2011,34003019202,748
2012,34003019202,766
2013,34003019202,754
2014,34003019202,752
2015,34003019202,780
2016,34003019202,826
2017,34003019202,883
2018,34003019202,1043
2019,34003019202,1173
2020,34003019202,1545
