"year","census_tract","n_houses"
2010,36061023700,2807
2011,36061023700,2786
2012,36061023700,2789
2013,36061023700,2727
2014,36061023700,2754
2015,36061023700,2795
2016,36061023700,2858
2017,36061023700,2920
2018,36061023700,2893
2019,36061023700,2887
2020,36061023700,2869
