"year","census_tract","n_houses"
2010,36111951400,1672
2011,36111951400,1606
2012,36111951400,1588
2013,36111951400,1610
2014,36111951400,1575
2015,36111951400,1647
2016,36111951400,1714
2017,36111951400,1776
2018,36111951400,1794
2019,36111951400,1908
2020,36111951400,1816
