"year","census_tract","n_houses"
2010,34023007600,2305
2011,34023007600,2384
2012,34023007600,2481
2013,34023007600,2454
2014,34023007600,2448
2015,34023007600,2547
2016,34023007600,2383
2017,34023007600,2394
2018,34023007600,2332
2019,34023007600,2311
2020,34023007600,2543
